id,date,speaker,claims,label
2509,2024,H. E. Nana Addo Dankwa Akufo-Addo,"two hundred and seven (207) communities were connected to the grid, taking the current national electricity access rate to eighty-eight-point-eight-five percent (88.85%)",1
2510,2024,H. E. Nana Addo Dankwa Akufo-Addo,"we are aiming to achieve universal access this year, by connecting an additional four hundred (400) communities to the national grid under the Self-Help Electrification Programme (SHEP) and other Turnkey Projects",1
2511,2024,H. E. Nana Addo Dankwa Akufo-Addo,Government took a decision to relocate the two hundred and fifty megawatt (250MW) Ameri Plant from Aboadze to Anwomaso in Kumasi,1
2512,2024,H. E. Nana Addo Dankwa Akufo-Addo,"the Volta River Authority (VRA) has successfully relocated six (6) Units of the Ameri Plant, with capacity of one hundred and fifty megawatts (150MW), which are currently being tested and commissioned in Kumasi",1
2513,2024,H. E. Nana Addo Dankwa Akufo-Addo,we are also making steady progress in our commitment to increase the component of renewable energy to our energy generation mix,1
2514,2024,H. E. Nana Addo Dankwa Akufo-Addo,"a four-megawatt floating solar PV on the Bui Reservoir, as well as the fifteen megawatt (15MW) solar PV at Kaleo, have been completed and are both operational",1
2515,2024,H. E. Nana Addo Dankwa Akufo-Addo,they have contributed to increasing our share of solar energy to the generation mix to three-point-two percent (3.2%),1
2516,2024,H. E. Nana Addo Dankwa Akufo-Addo,a one hundred megawatt (100MW) solar PV under is under construction at Bui,1
2517,2024,H. E. Nana Addo Dankwa Akufo-Addo,"the Mini-grid Electrification Programme ongoing in the Ada East District, all of which will help us attain our target of ten percent (10%) renewable energy in our generation mix by 2030",1
2518,2024,H. E. Nana Addo Dankwa Akufo-Addo,we have committed ourselves to the development of nuclear energy for peaceful purposes,1
2519,2024,H. E. Nana Addo Dankwa Akufo-Addo,"our energy transition plan envisages thirty percent (30%) of our electricity production to be from nuclear energy by 2070, which is the core mandate of the Ghana Nuclear Power Programme Organisation (GNPPO), an entity under the Office of the President",1
2520,2024,H. E. Nana Addo Dankwa Akufo-Addo,"we have also succeeded in having the Secretariat of the Climate Vulnerable Forum, an inter-governmental forum of fifty-eight (58) of the most climate vulnerable countries, representing some 1.4 billion people, located in Accra",1
2521,2024,H. E. Nana Addo Dankwa Akufo-Addo,"the Gold for Oil Programme has worked well, and reduced significantly forex pressures on bulk energy storage, transportation and bulk imports, distribution and export companies, and enabled them to negotiate more competitive premiums with suppliers",1
2522,2024,H. E. Nana Addo Dankwa Akufo-Addo,premiums dropped from one hundred and eighty to two hundred dollars per metric tonnes ($180-200/MT) to seventy dollars per metric tonnes ($70/MT) or less,1
2523,2024,H. E. Nana Addo Dankwa Akufo-Addo,this also resulted in reduced and stabilized prices at the pumps of between twelve to thirteen cedis (GH¢12-13) per litre for the whole of 2023,1
2524,2024,H. E. Nana Addo Dankwa Akufo-Addo,"one hundred and fifty (150) young Ghanaians were trained and certified as mechanical maintenance technicians, electrical technicians, instrumentation technicians and production process technicians up to the industry standards",1
2525,2024,H. E. Nana Addo Dankwa Akufo-Addo,"five young Ghanaians underwent a ten-month welding inspector training programme at the North Alberta Institute of Technology, Canada",1
2526,2024,H. E. Nana Addo Dankwa Akufo-Addo,they have since been placed in various technical institutions in Ghana as instructors,1
2527,2024,H. E. Nana Addo Dankwa Akufo-Addo,"Ghanaians will soon fill the well-paid positions on our oil fields, because we have the trained and qualified personnel",1
2528,2024,H. E. Nana Addo Dankwa Akufo-Addo,"the work continues, even though some of the major road works have been temporarily interrupted as a result of the debt negotiations",1
2529,2024,H. E. Nana Addo Dankwa Akufo-Addo,"the new standard gauge railway line from the Port of Tema to Mpakadan in the Asuogyaman District of the Eastern Region, covering a distance of some one hundred kilometres (100kms), is at the final stage of completion",1
2530,2024,H. E. Nana Addo Dankwa Akufo-Addo,"a rail bridge has been built across the Volta, as part of this railway line",1
2531,2024,H. E. Nana Addo Dankwa Akufo-Addo,"the development is on course of a new standard gauge Western Railway Line to serve passengers, the mining sector, as well as support industrialization to boost the development and growth of this nation",1
2532,2024,H. E. Nana Addo Dankwa Akufo-Addo,"production estimates for these priority products revealed that the planned targets for the year have been exceeded for all the products, except poultry",1
2533,2024,H. E. Nana Addo Dankwa Akufo-Addo,"Government has begun the development of seven thousand, one hundred hectares (7,100Ha) irrigation infrastructure in five (5) identified economic enclaves within the Afram Plains Agricultural Zone",1
2534,2024,H. E. Nana Addo Dankwa Akufo-Addo,Work is also continuing towards the completion of the Tamne Phase III Extension and Vea Irrigation Schemes,1
2535,2024,H. E. Nana Addo Dankwa Akufo-Addo,"This will make additional one thousand, two hundred and fifty hectares (1,250Ha) of irrigable land available for cultivation of rice and vegetables",1
2536,2024,H. E. Nana Addo Dankwa Akufo-Addo,"The Ghana Irrigation Development Authority will continue with the development of small earth dams in the Northern, Upper East, Upper West, North East and Savannah Regions to support the “One-Village One-Dam” (1V1D) Initiative",1
2537,2024,H. E. Nana Addo Dankwa Akufo-Addo,"Government has completed the construction of twelve (12) coastal fish landing sites at Axim and Dixcove in the Western Region, Moree, Mumford, Winneba, Senya Beraku, Gomoa Feteh, Otuam and Mfantseman in the Central Region, Teshie and Osu in the Greater Accra Region, and Keta in the Volta Region",1
2538,2024,H. E. Nana Addo Dankwa Akufo-Addo,"I had the pleasure, in May last year, of commissioning the newly constructed Elmina Fishing Harbour in the Central Region",1
2539,2024,H. E. Nana Addo Dankwa Akufo-Addo,"soon this year, I will also commission the Jamestown Fishing Harbour, which currently stands at eighty-eight percent (88%) complete, and is expected to be ready by August 2024",1
2540,2024,H. E. Nana Addo Dankwa Akufo-Addo,"Government, last year, completed the installation of fifty (50) out of the three hundred (300) premix fuel automated dispensers",1
2541,2024,H. E. Nana Addo Dankwa Akufo-Addo,"my expectation is that the remaining automated dispensers will be installed by September this year, to help optimise the distribution of premix fuel",1
2542,2024,H. E. Nana Addo Dankwa Akufo-Addo,"Ghana regained her position as the leading producer of gold in Africa, having overtaken South Africa",1
2543,2024,H. E. Nana Addo Dankwa Akufo-Addo,"our gold production reached an unprecedented four million ounces (4 million oz), according to preliminary reports",1
2544,2024,H. E. Nana Addo Dankwa Akufo-Addo,"the reduction in withholding tax on unprocessed gold by small scale miners, from three percent (3%) to one and a half percent (1.5%), has resulted in some nine hundred percent (900%) increment in gold export from the small-scale sector, over the last two (2) years",1
2545,2024,H. E. Nana Addo Dankwa Akufo-Addo,"we introduced the innovative Gold for Oil Policy, which accounts for some thirty percent (30%) of our total crude oil consumption",1
2546,2024,H. E. Nana Addo Dankwa Akufo-Addo,"three (3) large scale mines are under construction in Ahafo, Upper East and Upper West Regions, with Cardinal Namdini set to pour its first gold in the Upper East Region in the last quarter of this year",1
2547,2024,H. E. Nana Addo Dankwa Akufo-Addo,"with these new mines, our gold production is expected to increase to some four point five million ounces (4.5 million oz) annually",1
2548,2024,H. E. Nana Addo Dankwa Akufo-Addo,"we have constructed, through a public private partnership, a four hundred kilogramme (400kg) capacity gold refinery, and we are in the final stages of negotiations for a London Bullion Market Association (LBMA) Certificate",1
2549,2024,H. E. Nana Addo Dankwa Akufo-Addo,"for our green minerals, including lithium, we have put in place a policy for their exploitation and management, to ensure beneficiation across the value chain of these critical minerals",1
2550,2024,H. E. Nana Addo Dankwa Akufo-Addo,"Newmont Corporation, the world’s largest gold producing company, which operates two huge mines in our country, and is constructing a third, has announced its intention to sell its Akyem Mine in the Eastern Region, the third largest mine in the country, which produced some four hundred and twenty thousand (420,000) ounces of gold in 2022",1
2551,2024,H. E. Nana Addo Dankwa Akufo-Addo,"as part of Government’s policy to indigenize the mining sector, we will engage with Newmont to give priority to Ghanaian investors who will want to acquire this mine, to ensure that our mineral resources better benefit the Ghanaian people",1
2552,2024,H. E. Nana Addo Dankwa Akufo-Addo,"some forty-two million (42 million) trees have been planted over the last three years, under the Green Ghana Project",1
2553,2024,H. E. Nana Addo Dankwa Akufo-Addo,"some six hundred and ninety thousand hectares (690,000 ha) of degraded forest have been cultivated between 2017 and 2022, under the Ghana Forest Plantation Strategy",1
2554,2024,H. E. Nana Addo Dankwa Akufo-Addo,"Government has directly intervened to stimulate interest in, and support many private sector business promoters to make significant investments in manufacturing under the One-District-One-Factory Programme",1
